id,date,problem,instance,iterations,model,pop size,trunc size,min,elapsed time in secs
5f20e54a-4a91-46a2-b246-b493c0b7dffc,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92645,47
5f744e4a-bb77-41e1-b4ef-5113b854a94a,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14515,1
5f7d4d0a-ea7c-4d17-8e5f-9e6b1c5f22fc,2023-9-27 13:32,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,170
5fc4d8e9-df31-4158-b8b8-2db3e3bc6687,2023-9-27 15:47,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1223294,382
603d8ec7-69d7-415e-92e9-9fc9fb8050e4,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15350,0
6044a97b-37ad-4d1e-9610-ff2fb744f6ce,2023-9-27 13:31,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33643,129
608e7ade-bf71-4b1f-85d3-463abab3478c,2023-9-28 16:20,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321494,449
60f6b9f0-85a7-4651-b719-7224fc55f7d3,2023-9-27 16:32,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1139349,3060
613884a3-8b96-4dd5-a94e-6cf44174ed03,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90436,28
615b753f-d114-4e54-a865-2f7457e3ca5e,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,341193,24
61ea1e53-0aab-488e-94c7-40995077f4b8,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,99644,2
61f68960-6050-4f01-8458-3cd2c97bb89e,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34659,0
6253069c-fc75-4e0f-b43c-99096b01bd90,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14344,63
6266d4c3-cca8-4892-8127-9443010e809e,2023-9-27 15:45,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,317881,279
62ba913e-d5fc-4932-926b-c380f493a3ea,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15398,0
62c5a791-0c2c-47b0-913d-bf920291399c,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15252,0
632b0e25-d5fd-49e2-b2b1-53f7231d41db,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99973,4
639c64d0-5b6d-481d-92b8-059282fd52a4,2023-9-27 15:46,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,312900,316
63dd4711-1bf2-4c9d-818c-d8f85a3c7503,2023-9-29 3:37,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,297772,41020
63f95a1b-5902-4717-a774-6a8a56244c03,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,94439,47
645afe18-ead0-4176-ab9a-80c37bfed23a,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34601,0
64af5218-6d9a-45d4-9fdb-5c3ccaf8fbc4,2023-9-28 17:23,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,91177,4219
650cce2d-98e9-4fcf-a1c7-3110403708e3,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33709,3
654d23c4-f394-4aed-9637-291d3654aad3,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,92298,27
658f7771-1a04-4184-88f6-bc35902e0725,2023-9-28 17:40,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1136847,5126
6595e31f-e6ee-4a1a-92aa-4c0d9622cae3,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,342170,38
65d34547-bdd8-4d2f-b8c9-5c49ea7ad452,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,34951,0
65dd8dbf-41b3-4087-98ee-bd93e9f0d4cc,2023-9-27 13:30,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,94
666c3e4b-bcd4-4674-8af2-0909f94fbc40,2023-9-27 13:57,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90034,1665
668c0973-2123-415d-86e1-289581f08435,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,97393,2
66d5ef95-2c9d-4a3d-a5e3-151ea474586d,2023-9-28 16:23,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1210070,283
66d99969-de6f-4de1-80fb-b4df16d05aac,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93745,45
66e62109-9b53-48f5-aac5-89bb023538dc,2023-9-27 15:48,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1195582,430
673fd977-ef86-4835-8a28-d81d3b40dc0a,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15425,0
6743abe8-c8d3-4d1f-82f4-447a628e8e4c,2023-9-28 8:20,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1089094,59955
674dbad5-765c-49fe-8348-0b66dfc17a6c,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93614,26
6758288f-d522-495d-8487-abf87ba9072e,2023-9-28 16:51,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,90596,2310
67fb576f-770f-4fe8-b8a0-9aaf8def0416,2023-9-27 15:46,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1197922,345
6854ae30-05d9-4d23-96f5-47d52367589c,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,14908,0
686616b6-4791-477d-ae92-bf14b320884b,2023-9-29 0:14,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297508,28912
69ecec41-4526-48c5-a0ca-c2e20d0f55af,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.2,35112,0
69f7cd52-4d05-408e-a66c-2ee8619dfa19,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,312695,321
6a311490-e9de-4746-94a8-197f49e1d645,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337398,29
6a35668f-67e0-4603-90b4-2a8c0489f94a,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34484,0
6a5ad943-5366-4537-b55b-413f268ecd9d,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14515,2
6a74e02e-b7bb-4c9c-bc9a-93d394a6fe13,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14484,2
6a874628-48b7-467e-adf9-7deba00243ef,2023-9-27 17:0,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1140277,4773
6a93c98b-2844-409e-8941-fae53171bc57,2023-9-28 16:20,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,319561,453
6ae58513-d45f-4961-b730-6f506b4b636a,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33600,2
6b28016a-1a14-47d7-b174-3e8eae29afdc,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,14937,0
6b434daa-6a84-4a5c-89d3-ccf0bc05687d,2023-9-28 17:30,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90460,4636
6b96c961-e57b-428e-8149-e330353a9933,2023-9-28 16:21,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1208311,461
6bc593aa-3d31-4ea9-9fcf-7e347ed95d18,2023-9-28 16:17,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,319852,259
6c6ed1c9-7abd-4090-ab35-abc226f3045b,2023-9-28 16:12,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100680,2
6cd2fb95-31c1-44c4-960b-d1ee1e617022,2023-9-28 8:28,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1081246,60460
6d28d67d-e292-427f-b9ba-a82fd129e2ba,2023-9-29 0:56,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,297551,31427
6d83f8d6-1de9-4303-8120-d65fb7846949,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33634,2
6da22aed-f1b9-4077-bcaa-d40f22cf1d46,2023-9-28 16:24,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1191932,348
6e46f5d1-de85-49a0-b431-1085f622cfda,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33644,83
6e500a55-1a2b-459f-8bc4-9defff0f3d63,2023-9-27 14:1,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,91006,1915
6e9641f4-576e-4611-975e-acee663ad344,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14608,143
6ef03cf5-d9d8-4f37-b844-c4e35d67f4b1,2023-9-27 15:45,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,322389,262
6f06191a-7cb6-468f-9d14-71d9c2504711,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,35064,0
6f905689-21f4-4292-af40-7608a9d76480,2023-9-28 17:13,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90716,3613
6fa6f8e3-dca2-4dd1-8632-66c328138230,2023-9-27 14:2,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90920,1979
6ff49f52-ec26-441a-8b54-2eef73a3ea70,2023-9-27 14:0,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,90467,1809
6ffcba94-1c2b-43db-b7a0-f071ac2e7130,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33857,2
701d55ad-016c-4eba-8954-299a0d146015,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90457,29
707194f2-3c73-472b-bb5f-ab8bf19d4952,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,14887,0
71045751-cf7a-47a7-a733-04911771c58b,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100110,2
719df5f3-ff07-43a3-9ba5-ba3e8b0e3ec0,2023-9-28 16:28,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1208876,459
71f2fed9-bd9a-472a-8a30-8fcfa43077fd,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,316290,280
7227a7fd-9359-451d-aec9-1f5467c43689,2023-9-29 20:57,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1084440,103026
724d05e8-1f35-4ad0-898b-d7e5a7b83236,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,14781,0
7254cd2d-1288-4cc2-8b82-ee6fe6d83d0a,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,91355,47
72fbd63b-9599-4ba7-bed3-d180b09e8b08,2023-9-27 14:1,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90008,1914
73330be9-7c92-4eb1-9726-884f2f176ebc,2023-9-27 14:0,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,90793,1853
73de8599-1f47-419c-a58c-60a6c1371e0d,2023-9-28 16:12,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100902,2
73fafc39-a29b-4f5e-9958-efcef7b07c19,2023-9-28 15:56,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14370,70
7432b69b-d315-44ab-a8e7-fe64cd54a76b,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,337445,46
7442f559-0a8e-4e39-824a-92d9de5f5ce7,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,91407,27
7488a1b5-a254-40a5-aba5-d2fe9bd1a451,2023-9-27 16:43,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1117134,3730
74a2cc84-7fcd-4888-8756-97caa12abae2,2023-9-28 8:58,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1084249,62246
75924dc9-3496-4d79-a124-eabf323968db,2023-9-29 10:19,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1080420,64860
75c02fec-12ff-4739-b157-393ba8400bb4,2023-9-28 16:21,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1218175,252
7603598e-afa7-44e9-9828-cfa8b80c7fd5,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,91936,47
76770a70-b636-4ef6-bdf3-8f4c3169533f,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93793,24
76bd1c6b-5f07-47c1-a740-fd97c33fd2c3,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33672,3
7744eca3-bb64-411b-a7cc-722dde522226,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,63
777eca2b-3705-4a7d-8e79-207f5d9fb23c,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33795,3
77896857-0278-4287-9d23-e6b0af79775f,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1220825,251
77e785c6-3cb9-4478-8dc9-4913e299f39a,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,82
789c5f2d-86cb-4539-b2db-7d91f13b2679,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33600,3
78bbe333-459c-4e0d-8f3b-83173e201360,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314158,321
793bc93a-34d6-44e2-b843-df67b62b285e,2023-9-27 13:30,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.5,33600,79
79b02d33-6076-4478-808b-e86e99b66467,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34598,0
7a53eb52-61b8-4f31-9f5c-e33b502492bb,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,342727,24
7a6b2be2-67a4-4853-9f0f-4f0c1621a21d,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,109
7ab11b60-c211-4de4-8bbd-abcd57c1c497,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14538,1
7b39dbf8-173b-4d34-90c3-551233fc9c6d,2023-9-27 15:48,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1205625,429
7bc69b60-6ca7-4e02-ac9e-f3d5df73bb9f,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1204848,284
7c2c405b-18d8-4e0f-b763-a4d77f42b220,2023-9-28 16:18,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.3,1207783,284
7c351857-9cf9-4777-8010-280ecb96a66b,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33983,2
7c50427d-d734-469b-8402-5bbe45ee5244,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15489,0
7c54251d-0813-4a14-999c-5d63f2e48741,2023-9-28 6:54,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,296648,54848
7c9d0643-5832-4dca-aaf2-aacb1a9fe704,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.5,33691,2
7cc695cc-d28a-4cc8-b69a-e9a0451b69bb,2023-9-27 14:8,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.5,89584,2346
7d03748c-1dee-4ede-b715-4fe14857a398,2023-9-28 7:27,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,297202,56771
7db54ecf-f765-4ce1-ac60-ba6fee67e0bc,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14486,2
7e42eadb-5d4f-4aad-b7cc-8866503a0e83,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99487,2
7e6f5860-3fe0-4d0f-889c-08f1c8c84bc4,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15500,0
7ef97114-30fa-4a74-b0a6-35fc6dd7ecb3,2023-9-29 9:21,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1087335,61664
7f6b24eb-f93c-4214-9eb9-649fafe1b976,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14353,1
7f6f6fdd-d44a-4185-8429-a77f3c158e11,2023-9-28 3:23,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,295992,42132
7f9e26b4-1ae8-4460-9006-6bac08eb5a83,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,128
7fb8bfa9-9e84-4ec0-8afb-4b177bf427cd,2023-9-27 15:46,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1202516,345
7fe72d27-3ba6-4e54-b9fb-86d3c484c6b2,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,110
80495c0b-030f-4eb9-94a6-5b7c92ff3ac1,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.3,15354,0
80639c1a-e87f-4812-a8ce-4190cb4d7a17,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.5,338708,28
8067a297-0d7f-42ad-9fe8-55b7bd92cbf2,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.5,97991,2
81391cb0-e746-469d-9370-23ed4bbf6d35,2023-9-27 16:43,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1125482,3738
81efa443-ff22-4485-8eb9-7d899d1a462a,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.2,14502,138
823cdb88-c6b2-441b-8b36-3189648bd992,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,342437,22
824fedb7-79cf-48d0-93d7-c9de3f292482,2023-9-29 6:18,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297160,50707
82a82818-ba1a-471e-9968-3b90954966af,2023-9-28 16:49,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.3,90874,2172
82cf05c3-8746-4d23-85da-89af05ae703c,2023-9-28 16:48,PFSP,tai50_10_9.fsp,5000,vj-inv,5000,0.2,89887,2132
82e27b32-231a-4740-a263-9a86d9d2136b,2023-9-30 0:18,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1087989,115023
835a5336-309e-4a85-bf70-b64a7b615a0b,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33728,2
83e30f5a-c21b-4975-9479-ab8eab28099b,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14496,2
83fcde96-7544-4c7a-86a6-679b7000f8cf,2023-9-28 15:57,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14344,127
84b55f8e-0313-4341-8bdb-29325bcd7397,2023-9-28 16:12,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34939,0
850e57a0-810e-4fb7-a100-0a09b1b5a96d,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321103,444
858474a0-df33-4057-8d8e-bb313c9df4f8,2023-9-27 15:45,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.2,321151,279
8594dc9e-39c2-44ca-b7fa-6f697e7d28d0,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15152,0
85ea7043-050d-4d12-94ea-a40bf9dccc7c,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33697,3
86225a00-164b-4ab4-9d5b-0695e9f2197d,2023-9-28 16:21,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.3,316517,485
862c60ae-f247-4f75-84a0-3dcc6fd9176d,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.2,15434,0
8648714f-fea8-4f0e-84cd-3fd9ad525c0f,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,20,0.5,15225,0
86b4a0a8-d4cc-48ee-aa4d-4d48577c7d9e,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14515,2
86ceb321-b073-4a45-bb64-c9143cb511bc,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.3,91521,47
87426542-7199-4599-ad0f-32aba8a9d3bb,2023-9-27 13:32,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,182
87ceb00a-ae88-4126-955d-4d5c5d488bf8,2023-9-28 17:48,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1139101,5212
8874f4a3-9c3b-497a-8f4d-cd9b6d77a473,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,93126,44
88bee677-2885-4987-8f56-081aeb3c1a4c,2023-9-28 16:23,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1198931,502
88cc3336-212d-4565-ae02-c57832a464db,2023-9-28 16:14,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33697,133
88d7bbde-4993-48ed-a029-16b19d67205f,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,100128,2
88f3d0d7-ace6-4e2f-aef0-07cb35268835,2023-9-28 16:23,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.5,1194905,348
89ce5a36-ae4e-4383-9428-519ed5fb54c9,2023-9-28 17:39,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.3,1132540,5119
8a055433-227b-4c0b-8a75-9af1da2cf1f1,2023-9-28 16:13,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.3,342546,41
8a0c968b-45c2-4ea2-8a44-8eed9161e2fb,2023-9-28 10:55,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.5,1083550,69226
8a179a24-be8b-4646-81ff-d84ef57ed03a,2023-9-28 15:58,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.3,14515,143
8ad445a4-e5b5-43cc-a18d-be379c77f222,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,89951,49
8ae2b9d0-1203-477e-851d-5696c4da2c7c,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14372,2
8af07a40-7f1e-4d0c-974e-e3ad1915d0be,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14477,1
8afea844-b4fe-4e5a-bc38-22892edc10e9,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34883,0
8b1833ab-afa3-4c31-a2f4-bed7b9d9b759,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90161,48
8b1aa231-492d-44fd-9882-158b3e6eae8b,2023-9-29 6:33,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.3,298204,51615
8b20ced2-4008-4684-944f-02077fb3b5ee,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.5,90357,50
8b296689-9b32-4163-a84b-d07eb401ac39,2023-9-28 15:55,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14352,1
8b6c16a5-a141-4ace-a1ae-aaa3ed79d6f6,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.5,34201,0
8bc8a297-c271-479f-afdb-77dc6db7cd6b,2023-9-27 15:48,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,313075,489
8c21cb74-afa5-4a9c-841d-aee1d90fe9e0,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,20,0.3,34772,0
8c530210-903b-40a6-81e4-6f72bb63e5f6,2023-9-28 16:13,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.2,100002,3
8c5e3d78-61ae-4ca7-9a55-b32744fea88e,2023-9-27 15:45,PFSP,tai200_10_9.fsp,20000,vj-inv,200,0.2,1218710,251
8d626b00-6fb2-42a5-be75-72e2959a3fff,2023-9-28 16:13,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.3,33644,66
8d87f167-f5f2-4ced-ba10-fd482a9b7d14,2023-9-28 16:18,PFSP,tai100_10_9.fsp,10000,vj-inv,1000,0.5,314948,320
8d8b0988-d533-4544-a1f1-5241976c218a,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.2,14344,2
8d9a040a-7abe-4eee-a4e8-107d4c33428c,2023-9-27 13:31,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14515,143
8db8aa77-dbb1-4808-9837-f2cd9a747715,2023-9-28 4:9,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,296651,44907
8dc57283-0e6c-435e-a937-82d098ee8beb,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.2,33625,2
8dcee012-8e66-4d3d-9556-893ce385919a,2023-9-27 13:29,PFSP,tai50_10_9.fsp,5000,vj-inv,50,0.3,99945,4
8de19015-344f-46a7-ad02-f1fc54313047,2023-9-27 13:30,PFSP,tai20_5_8.fsp,2000,vj-inv,2000,0.5,14353,94
9006e515-c5d9-44b2-a39f-1d9d38f80797,2023-9-27 15:41,PFSP,tai100_10_9.fsp,10000,vj-inv,100,0.2,342136,22
902aa505-b358-4cd9-a27c-6412e04f672f,2023-9-28 17:16,PFSP,tai200_10_9.fsp,20000,vj-inv,2000,0.5,1121768,3739
90481c69-8bc9-4f5f-a5ce-9c2b30660f11,2023-9-28 16:15,PFSP,tai20_20_8.fsp,2000,vj-inv,2000,0.2,33644,135
91a3dba3-b069-4f55-ae76-d93a7ec26963,2023-9-29 6:16,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.5,297530,50581
91e1bd91-9d30-4351-810e-a55f7ecbca49,2023-9-29 22:18,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.3,1081463,108239
91f48192-abef-48c5-b114-56ef899aca5f,2023-9-28 1:46,PFSP,tai100_10_9.fsp,10000,vj-inv,10000,0.2,297541,36315
921ba7a4-0367-461e-bf43-34f346e49d39,2023-9-27 13:30,PFSP,tai50_10_9.fsp,5000,vj-inv,500,0.2,94906,24
923c8d37-efa8-4d6f-b573-99e2800339ef,2023-9-27 13:29,PFSP,tai20_20_8.fsp,2000,vj-inv,200,0.3,33673,2
9251f6c1-29ff-419b-809a-58f49a297cac,2023-9-29 9:33,PFSP,tai200_10_9.fsp,20000,vj-inv,20000,0.2,1080576,62048
932782ea-cd31-492a-bd56-585ced3b001b,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.3,14353,2
93655c00-cced-40d1-88ba-b455e6dae861,2023-9-27 13:29,PFSP,tai20_5_8.fsp,2000,vj-inv,200,0.5,14477,2
